transaction_id,timestamp,amount,merchant_id,merchant_category,location,card_age,transaction_frequency,is_fraud,hour,day_of_week,is_weekend
TXN003280,2025-10-10 12:49:05.717188,48.66,MERCH_GAS_STATION_6877,gas_station,"San Jose, CA",1011,5,0,12,4,0
TXN008831,2025-10-10 12:50:39.717188,205.1,MERCH_TRAVEL_3454,travel,"New York, NY",595,1,0,12,4,0
TXN001763,2025-10-10 12:51:21.717188,23.55,MERCH_SUBSCRIPTION_7036,subscription,"Houston, TX",752,1,0,12,4,0
TXN006573,2025-10-10 12:54:06.717188,9.63,MERCH_RESTAURANT_2337,restaurant,"San Antonio, TX",211,3,0,12,4,0
TXN002667,2025-10-10 12:55:13.717188,301.04,MERCH_TRAVEL_6436,travel,"Los Angeles, CA",1672,5,0,12,4,0
TXN008990,2025-10-10 12:57:12.717188,39.58,MERCH_CLOTHING_6584,clothing,"New York, NY",1194,4,0,12,4,0
TXN007849,2025-10-10 12:59:14.717188,28.06,MERCH_SUBSCRIPTION_9437,subscription,"Philadelphia, PA",217,2,0,12,4,0
TXN007039,2025-10-10 13:03:02.717188,86.41,MERCH_UTILITIES_2114,utilities,"San Diego, CA",815,3,0,13,4,0
TXN004322,2025-10-10 13:05:21.717188,5.48,MERCH_ELECTRONICS_5252,electronics,"San Antonio, TX",1201,5,0,13,4,0
TXN009712,2025-10-10 13:07:42.717188,29.94,MERCH_HOME_IMPROVEMENT_7231,home_improvement,"Phoenix, AZ",1069,1,0,13,4,0
TXN004632,2025-10-10 13:08:27.717188,22.35,MERCH_UTILITIES_2937,utilities,"San Jose, CA",269,5,0,13,4,0
TXN005216,2025-10-10 13:08:56.717188,220.43,MERCH_TRAVEL_9593,travel,"Philadelphia, PA",1148,1,0,13,4,0
TXN003060,2025-10-10 13:09:04.717188,47.67,MERCH_GAS_STATION_2527,gas_station,"San Antonio, TX",693,2,0,13,4,0
TXN001275,2025-10-10 13:09:05.717188,17.82,MERCH_ONLINE_RETAIL_7745,online_retail,"Philadelphia, PA",1244,1,0,13,4,0
TXN002701,2025-10-10 13:10:29.717188,24.65,MERCH_CLOTHING_7388,clothing,"Chicago, IL",857,7,0,13,4,0
TXN001581,2025-10-10 13:11:07.717188,15.63,MERCH_CLOTHING_6783,clothing,"Los Angeles, CA",1091,3,0,13,4,0
TXN008157,2025-10-10 13:11:17.717188,35.67,MERCH_PHARMACY_3901,pharmacy,"San Antonio, TX",1798,0,0,13,4,0
TXN000949,2025-10-10 13:13:47.717188,8.93,MERCH_GAS_STATION_8687,gas_station,"Phoenix, AZ",884,2,0,13,4,0
TXN003200,2025-10-10 13:15:52.717188,26.56,MERCH_GROCERY_5024,grocery,"Phoenix, AZ",185,1,0,13,4,0
TXN004166,2025-10-10 13:16:59.717188,34.09,MERCH_HOME_IMPROVEMENT_5458,home_improvement,"San Jose, CA",1193,1,0,13,4,0
TXN000640,2025-10-10 13:22:51.717188,29.24,MERCH_HOME_IMPROVEMENT_9622,home_improvement,"Los Angeles, CA",470,2,0,13,4,0
TXN005635,2025-10-10 13:25:59.717188,27.87,MERCH_CLOTHING_8475,clothing,"New York, NY",202,2,0,13,4,0
TXN000255,2025-10-10 13:26:33.717188,23.3,MERCH_ONLINE_RETAIL_5186,online_retail,"Chicago, IL",1751,4,0,13,4,0
TXN004845,2025-10-10 13:27:13.717188,29.92,MERCH_SUBSCRIPTION_3931,subscription,"New York, NY",842,1,0,13,4,0
TXN001923,2025-10-10 13:27:41.717188,28.93,MERCH_ENTERTAINMENT_5699,entertainment,"Philadelphia, PA",481,3,0,13,4,0
TXN007751,2025-10-10 13:32:27.717188,22.71,MERCH_UTILITIES_2916,utilities,"Philadelphia, PA",685,3,0,13,4,0
TXN001114,2025-10-10 13:33:13.717188,10.12,MERCH_GROCERY_2426,grocery,"San Jose, CA",1587,3,0,13,4,0
TXN004002,2025-10-10 13:33:54.717188,59.97,MERCH_GROCERY_5426,grocery,"Chicago, IL",848,0,0,13,4,0
TXN007998,2025-10-10 13:34:12.717188,11.73,MERCH_CLOTHING_8753,clothing,"Phoenix, AZ",187,3,0,13,4,0
TXN003322,2025-10-10 13:34:28.717188,98.46,MERCH_UTILITIES_1375,utilities,"San Diego, CA",1716,3,0,13,4,0
TXN005078,2025-10-10 13:38:26.717188,17.21,MERCH_ENTERTAINMENT_3303,entertainment,"Houston, TX",1470,2,0,13,4,0
TXN003971,2025-10-10 13:39:19.717188,46.54,MERCH_ENTERTAINMENT_2371,entertainment,"Dallas, TX",895,1,0,13,4,0
TXN003069,2025-10-10 13:39:51.717188,1.28,MERCH_CLOTHING_7836,clothing,"San Diego, CA",308,2,0,13,4,0
TXN007429,2025-10-10 13:40:40.717188,21.16,MERCH_HOME_IMPROVEMENT_7377,home_improvement,"San Jose, CA",1702,0,0,13,4,0
TXN002402,2025-10-10 13:43:24.717188,48.06,MERCH_PHARMACY_7456,pharmacy,"San Diego, CA",384,3,0,13,4,0
TXN007786,2025-10-10 13:45:06.717188,21.79,MERCH_RESTAURANT_5185,restaurant,"San Jose, CA",1071,1,0,13,4,0
TXN000465,2025-10-10 13:46:06.717188,32.73,MERCH_HOME_IMPROVEMENT_3937,home_improvement,"San Antonio, TX",1560,3,0,13,4,0
TXN006541,2025-10-10 13:46:34.717188,24.02,MERCH_HOME_IMPROVEMENT_6061,home_improvement,"San Jose, CA",1250,1,0,13,4,0
TXN004598,2025-10-10 13:50:29.717188,21.7,MERCH_GROCERY_6225,grocery,"Phoenix, AZ",1648,3,0,13,4,0
TXN001119,2025-10-10 13:52:49.717188,18.37,MERCH_SUBSCRIPTION_9888,subscription,"Houston, TX",389,2,0,13,4,0
TXN001713,2025-10-10 13:53:02.717188,46.24,MERCH_RESTAURANT_8020,restaurant,"Houston, TX",812,2,0,13,4,0
TXN000169,2025-10-10 13:53:52.717188,42.76,MERCH_ONLINE_RETAIL_6091,online_retail,"Chicago, IL",1633,6,0,13,4,0
TXN002972,2025-10-10 13:57:13.717188,42.09,MERCH_UTILITIES_8409,utilities,"Los Angeles, CA",679,1,0,13,4,0
TXN006015,2025-10-10 13:59:11.717188,58.24,MERCH_ONLINE_RETAIL_3332,online_retail,"Phoenix, AZ",1551,0,0,13,4,0
TXN009833,2025-10-10 14:00:31.878087,1050.0,MERCH_ONLINE_RETAIL_3540,online_retail,"Dallas, TX",862,18,1,14,4,0
TXN008993,2025-10-10 14:02:15.717188,11.76,MERCH_HOME_IMPROVEMENT_2907,home_improvement,"San Antonio, TX",1063,2,0,14,4,0
TXN000951,2025-10-10 14:02:41.717188,76.41,MERCH_ELECTRONICS_1118,electronics,"Houston, TX",1402,2,0,14,4,0
TXN003637,2025-10-10 14:04:42.717188,65.63,MERCH_SUBSCRIPTION_7534,subscription,"Los Angeles, CA",843,0,0,14,4,0
TXN009603,2025-10-10 14:07:28.717188,29.46,MERCH_PHARMACY_3864,pharmacy,"Houston, TX",681,1,0,14,4,0
TXN007344,2025-10-10 14:09:09.717188,6.39,MERCH_SUBSCRIPTION_5637,subscription,"Houston, TX",1669,2,0,14,4,0
TXN006940,2025-10-10 14:10:21.717188,27.68,MERCH_GAS_STATION_2770,gas_station,"New York, NY",1635,1,0,14,4,0
TXN000630,2025-10-10 14:11:05.717188,162.66,MERCH_ELECTRONICS_9674,electronics,"San Diego, CA",299,6,0,14,4,0
TXN006926,2025-10-10 14:11:24.717188,61.73,MERCH_GAS_STATION_8988,gas_station,"Los Angeles, CA",776,2,0,14,4,0
TXN008616,2025-10-10 14:11:56.717188,56.0,MERCH_ONLINE_RETAIL_9110,online_retail,"Chicago, IL",1464,4,0,14,4,0
TXN006339,2025-10-10 14:13:28.717188,12.6,MERCH_GROCERY_7777,grocery,"Los Angeles, CA",356,2,0,14,4,0
TXN006593,2025-10-10 14:13:57.717188,124.13,MERCH_TRAVEL_3655,travel,"Chicago, IL",953,1,0,14,4,0
TXN003577,2025-10-10 14:19:19.717188,54.72,MERCH_GAS_STATION_2512,gas_station,"Los Angeles, CA",755,3,0,14,4,0
TXN008136,2025-10-10 14:19:39.717188,17.94,MERCH_ENTERTAINMENT_1185,entertainment,"Dallas, TX",752,2,0,14,4,0
TXN004144,2025-10-10 14:21:45.717188,30.84,MERCH_ONLINE_RETAIL_3338,online_retail,"Phoenix, AZ",196,2,0,14,4,0
TXN001748,2025-10-10 14:24:06.717188,482.04,MERCH_TRAVEL_2144,travel,"Los Angeles, CA",183,4,0,14,4,0
TXN005022,2025-10-10 14:24:23.717188,41.59,MERCH_GROCERY_1798,grocery,"Los Angeles, CA",1036,1,0,14,4,0
TXN007602,2025-10-10 14:25:55.717188,102.28,MERCH_TRAVEL_5099,travel,"Phoenix, AZ",637,4,0,14,4,0
TXN005074,2025-10-10 14:26:28.717188,19.27,MERCH_CLOTHING_3194,clothing,"Dallas, TX",1431,1,0,14,4,0
TXN007007,2025-10-10 14:30:26.717188,81.62,MERCH_CLOTHING_5191,clothing,"San Diego, CA",817,0,0,14,4,0
TXN009798,2025-10-10 14:31:48.717188,63.44,MERCH_PHARMACY_1513,pharmacy,"Los Angeles, CA",356,1,0,14,4,0
TXN002921,2025-10-10 14:33:10.717188,42.52,MERCH_GAS_STATION_8870,gas_station,"Houston, TX",834,4,0,14,4,0
TXN009343,2025-10-10 14:34:40.717188,13.37,MERCH_CLOTHING_6295,clothing,"Philadelphia, PA",982,3,0,14,4,0
TXN004594,2025-10-10 14:35:36.717188,26.5,MERCH_SUBSCRIPTION_2563,subscription,"Los Angeles, CA",1699,2,0,14,4,0
TXN002842,2025-10-10 14:35:58.717188,18.52,MERCH_RESTAURANT_9341,restaurant,"Philadelphia, PA",1371,3,0,14,4,0
TXN004985,2025-10-10 14:37:28.717188,24.13,MERCH_PHARMACY_1408,pharmacy,"Dallas, TX",1199,1,0,14,4,0
TXN000622,2025-10-10 14:37:57.717188,73.37,MERCH_ENTERTAINMENT_4517,entertainment,"Philadelphia, PA",533,1,0,14,4,0
TXN007746,2025-10-10 14:41:22.717188,30.88,MERCH_ONLINE_RETAIL_1951,online_retail,"San Antonio, TX",986,3,0,14,4,0
TXN007192,2025-10-10 14:42:58.717188,11.79,MERCH_RESTAURANT_1110,restaurant,"Chicago, IL",613,3,0,14,4,0
TXN005660,2025-10-10 14:43:40.717188,55.09,MERCH_CLOTHING_7816,clothing,"Los Angeles, CA",1168,4,0,14,4,0
TXN006969,2025-10-10 14:44:10.717188,72.93,MERCH_HOME_IMPROVEMENT_3959,home_improvement,"Phoenix, AZ",261,0,0,14,4,0
TXN002318,2025-10-10 14:45:00.717188,39.94,MERCH_ENTERTAINMENT_2774,entertainment,"Dallas, TX",943,1,0,14,4,0
TXN000638,2025-10-10 14:46:44.717188,14.03,MERCH_GROCERY_4300,grocery,"San Jose, CA",859,1,0,14,4,0
TXN006494,2025-10-10 14:47:14.717188,23.61,MERCH_CLOTHING_3418,clothing,"San Jose, CA",817,2,0,14,4,0
TXN006048,2025-10-10 14:48:50.717188,20.97,MERCH_PHARMACY_8614,pharmacy,"San Jose, CA",1266,0,0,14,4,0
TXN007689,2025-10-10 14:49:24.717188,13.4,MERCH_PHARMACY_3901,pharmacy,"San Diego, CA",1294,4,0,14,4,0
TXN006026,2025-10-10 14:50:22.717188,199.54,MERCH_ELECTRONICS_6876,electronics,"Los Angeles, CA",376,4,0,14,4,0
TXN009187,2025-10-10 14:52:40.717188,197.27,MERCH_ELECTRONICS_3137,electronics,"Phoenix, AZ",1203,2,0,14,4,0
TXN007444,2025-10-10 14:54:44.717188,241.36,MERCH_ONLINE_RETAIL_5041,online_retail,"Chicago, IL",1180,4,0,14,4,0
TXN007599,2025-10-10 14:55:22.717188,78.87,MERCH_GROCERY_9996,grocery,"Houston, TX",637,3,0,14,4,0
TXN006201,2025-10-10 14:55:40.717188,43.65,MERCH_PHARMACY_9494,pharmacy,"Phoenix, AZ",1436,1,0,14,4,0
TXN009477,2025-10-10 14:57:25.717188,16.32,MERCH_UTILITIES_1693,utilities,"San Jose, CA",1481,1,0,14,4,0
TXN009483,2025-10-10 14:57:56.717188,223.53,MERCH_GROCERY_9088,grocery,"Houston, TX",751,4,0,14,4,0
TXN000584,2025-10-10 14:58:22.717188,54.61,MERCH_HOME_IMPROVEMENT_9133,home_improvement,"Chicago, IL",203,2,0,14,4,0
TXN002796,2025-10-10 15:08:22.717188,47.22,MERCH_PHARMACY_7544,pharmacy,"Chicago, IL",961,4,0,15,4,0
TXN006244,2025-10-10 15:13:56.717188,68.62,MERCH_ENTERTAINMENT_5288,entertainment,"Houston, TX",511,6,0,15,4,0
TXN007835,2025-10-10 15:15:38.717188,79.6,MERCH_CLOTHING_6666,clothing,"Philadelphia, PA",563,1,0,15,4,0
TXN005326,2025-10-10 15:18:48.717188,3.64,MERCH_RESTAURANT_7561,restaurant,"San Jose, CA",1094,4,0,15,4,0
TXN008715,2025-10-10 15:21:05.717188,127.35,MERCH_ONLINE_RETAIL_7302,online_retail,"Houston, TX",1738,4,0,15,4,0
TXN005482,2025-10-10 15:22:36.717188,26.97,MERCH_SUBSCRIPTION_5383,subscription,"Houston, TX",945,5,0,15,4,0
TXN001217,2025-10-10 15:24:54.717188,12.69,MERCH_GROCERY_8474,grocery,"Los Angeles, CA",809,5,0,15,4,0
TXN008082,2025-10-10 15:30:58.717188,98.45,MERCH_HOME_IMPROVEMENT_7834,home_improvement,"Dallas, TX",1306,0,0,15,4,0
TXN008175,2025-10-10 15:31:26.717188,27.66,MERCH_ONLINE_RETAIL_7140,online_retail,"Los Angeles, CA",664,3,0,15,4,0
TXN007554,2025-10-10 15:40:04.717188,44.98,MERCH_GAS_STATION_1197,gas_station,"Houston, TX",535,0,0,15,4,0
TXN009230,2025-10-10 15:42:18.717188,17.61,MERCH_GROCERY_7948,grocery,"Los Angeles, CA",1290,3,0,15,4,0
TXN003772,2025-10-10 15:45:17.717188,15.37,MERCH_PHARMACY_7038,pharmacy,"Dallas, TX",1011,1,0,15,4,0
TXN007748,2025-10-10 15:48:20.717188,17.99,MERCH_SUBSCRIPTION_8149,subscription,"Houston, TX",183,3,0,15,4,0
TXN000575,2025-10-10 15:50:18.717188,20.97,MERCH_GROCERY_1652,grocery,"Houston, TX",716,3,0,15,4,0
TXN008533,2025-10-10 15:53:00.717188,30.49,MERCH_HOME_IMPROVEMENT_9120,home_improvement,"Chicago, IL",1529,5,0,15,4,0
TXN004452,2025-10-10 15:55:13.717188,25.37,MERCH_UTILITIES_2526,utilities,"Phoenix, AZ",710,4,0,15,4,0
TXN002100,2025-10-10 15:55:44.717188,80.51,MERCH_ENTERTAINMENT_3908,entertainment,"New York, NY",864,8,0,15,4,0
TXN001185,2025-10-10 15:56:14.717188,16.86,MERCH_RESTAURANT_2600,restaurant,"San Antonio, TX",204,1,0,15,4,0
TXN001249,2025-10-10 15:59:41.717188,12.21,MERCH_HOME_IMPROVEMENT_6362,home_improvement,"Houston, TX",685,2,0,15,4,0
TXN000332,2025-10-10 16:00:25.717188,314.63,MERCH_TRAVEL_2929,travel,"San Antonio, TX",1240,1,0,16,4,0
TXN004069,2025-10-10 16:00:29.717188,45.75,MERCH_ENTERTAINMENT_2497,entertainment,"Chicago, IL",441,7,0,16,4,0
TXN007245,2025-10-10 16:02:01.717188,36.78,MERCH_UTILITIES_4016,utilities,"Houston, TX",614,2,0,16,4,0
TXN002107,2025-10-10 16:05:36.717188,22.91,MERCH_ELECTRONICS_9484,electronics,"Philadelphia, PA",1634,2,0,16,4,0
TXN006202,2025-10-10 16:08:34.717188,9.9,MERCH_ONLINE_RETAIL_1575,online_retail,"San Antonio, TX",389,1,0,16,4,0
TXN006917,2025-10-10 16:11:25.717188,14.27,MERCH_RESTAURANT_5106,restaurant,"Philadelphia, PA",652,0,0,16,4,0
TXN001578,2025-10-10 16:11:58.717188,33.78,MERCH_GAS_STATION_8807,gas_station,"New York, NY",1503,0,0,16,4,0
TXN005535,2025-10-10 16:12:31.717188,40.79,MERCH_TRAVEL_8327,travel,"Phoenix, AZ",1386,5,0,16,4,0
TXN008624,2025-10-10 16:15:52.717188,31.51,MERCH_UTILITIES_5777,utilities,"Dallas, TX",1085,2,0,16,4,0
TXN005888,2025-10-10 16:22:24.717188,225.4,MERCH_ELECTRONICS_3444,electronics,"Dallas, TX",1601,1,0,16,4,0
TXN001670,2025-10-10 16:24:26.717188,40.6,MERCH_RESTAURANT_4373,restaurant,"Phoenix, AZ",970,4,0,16,4,0
TXN003862,2025-10-10 16:29:24.717188,25.81,MERCH_ENTERTAINMENT_2165,entertainment,"New York, NY",504,1,0,16,4,0
TXN007055,2025-10-10 16:32:08.717188,25.74,MERCH_SUBSCRIPTION_4139,subscription,"Los Angeles, CA",428,3,0,16,4,0
TXN004509,2025-10-10 16:37:52.717188,59.24,MERCH_GAS_STATION_6570,gas_station,"San Jose, CA",310,0,0,16,4,0
TXN007604,2025-10-10 16:42:54.717188,48.71,MERCH_RESTAURANT_6693,restaurant,"New York, NY",1366,4,0,16,4,0
TXN006268,2025-10-10 16:46:00.717188,79.42,MERCH_SUBSCRIPTION_1928,subscription,"Phoenix, AZ",469,1,0,16,4,0
TXN005513,2025-10-10 16:46:26.717188,59.68,MERCH_CLOTHING_2414,clothing,"San Diego, CA",734,1,0,16,4,0
TXN006414,2025-10-10 16:47:58.717188,27.51,MERCH_UTILITIES_4401,utilities,"Chicago, IL",819,2,0,16,4,0
TXN004385,2025-10-10 16:55:59.717188,30.26,MERCH_RESTAURANT_1761,restaurant,"Chicago, IL",1337,3,0,16,4,0
TXN000560,2025-10-10 16:57:35.717188,18.14,MERCH_RESTAURANT_8826,restaurant,"Chicago, IL",1044,1,0,16,4,0
TXN002864,2025-10-10 16:57:50.717188,74.23,MERCH_TRAVEL_4530,travel,"Chicago, IL",309,1,0,16,4,0
TXN004826,2025-10-10 17:00:22.717188,98.46,MERCH_UTILITIES_9782,utilities,"Chicago, IL",1652,2,0,17,4,0
TXN008034,2025-10-10 17:12:42.717188,87.77,MERCH_UTILITIES_3417,utilities,"Chicago, IL",653,2,0,17,4,0
TXN007715,2025-10-10 17:23:29.717188,106.01,MERCH_CLOTHING_6669,clothing,"New York, NY",1529,4,0,17,4,0
TXN003504,2025-10-10 17:26:43.717188,116.76,MERCH_GROCERY_9856,grocery,"San Diego, CA",1235,3,0,17,4,0
TXN004687,2025-10-10 17:26:49.717188,35.23,MERCH_PHARMACY_7200,pharmacy,"Houston, TX",287,2,0,17,4,0
TXN007162,2025-10-10 17:30:42.717188,26.55,MERCH_GROCERY_8904,grocery,"New York, NY",779,0,0,17,4,0
TXN005614,2025-10-10 17:32:15.717188,446.09,MERCH_TRAVEL_7560,travel,"Phoenix, AZ",388,5,0,17,4,0
TXN003850,2025-10-10 17:44:56.717188,34.06,MERCH_PHARMACY_5995,pharmacy,"Dallas, TX",649,1,0,17,4,0
TXN004067,2025-10-10 17:45:07.717188,28.63,MERCH_RESTAURANT_6456,restaurant,"Phoenix, AZ",460,0,0,17,4,0
TXN006496,2025-10-10 17:45:12.717188,58.3,MERCH_HOME_IMPROVEMENT_7923,home_improvement,"San Jose, CA",387,2,0,17,4,0
TXN001946,2025-10-10 17:50:07.717188,34.24,MERCH_ENTERTAINMENT_8696,entertainment,"Chicago, IL",486,2,0,17,4,0
TXN009465,2025-10-10 17:56:29.717188,83.6,MERCH_UTILITIES_3957,utilities,"San Jose, CA",235,3,0,17,4,0
TXN006271,2025-10-10 18:00:58.717188,46.54,MERCH_GAS_STATION_8151,gas_station,"Houston, TX",1373,1,0,18,4,0
TXN006520,2025-10-10 18:05:39.717188,51.72,MERCH_GROCERY_9216,grocery,"Philadelphia, PA",1389,1,0,18,4,0
TXN001579,2025-10-10 18:10:14.717188,7.9,MERCH_CLOTHING_9011,clothing,"San Antonio, TX",535,0,0,18,4,0
TXN006305,2025-10-10 18:13:36.717188,48.67,MERCH_UTILITIES_7596,utilities,"Phoenix, AZ",1424,2,0,18,4,0
TXN006005,2025-10-10 18:17:53.717188,1023.74,MERCH_TRAVEL_5832,travel,"Dallas, TX",226,6,0,18,4,0
TXN009883,2025-10-10 18:24:51.878087,1162.79,MERCH_TRAVEL_2048,travel,"Los Angeles, CA",209,14,1,18,4,0
TXN003364,2025-10-10 18:25:33.717188,58.98,MERCH_CLOTHING_9393,clothing,"Los Angeles, CA",1456,3,0,18,4,0
TXN000650,2025-10-10 18:29:27.717188,1.0,MERCH_ONLINE_RETAIL_6742,online_retail,"Los Angeles, CA",1599,2,0,18,4,0
TXN008325,2025-10-10 18:31:59.717188,48.32,MERCH_ENTERTAINMENT_5127,entertainment,"Philadelphia, PA",701,4,0,18,4,0
TXN007879,2025-10-10 18:40:53.717188,22.83,MERCH_ENTERTAINMENT_4213,entertainment,"San Antonio, TX",943,1,0,18,4,0
TXN007095,2025-10-10 18:41:50.717188,58.24,MERCH_GAS_STATION_6907,gas_station,"Chicago, IL",993,4,0,18,4,0
TXN009391,2025-10-10 18:48:40.717188,24.15,MERCH_RESTAURANT_5972,restaurant,"San Antonio, TX",1321,1,0,18,4,0
TXN001110,2025-10-10 19:04:44.717188,106.66,MERCH_SUBSCRIPTION_6572,subscription,"Houston, TX",495,2,0,19,4,0
TXN004486,2025-10-10 19:05:39.717188,556.44,MERCH_TRAVEL_9978,travel,"Los Angeles, CA",1615,3,0,19,4,0
TXN005358,2025-10-10 19:11:03.717188,323.47,MERCH_TRAVEL_9541,travel,"San Antonio, TX",1404,1,0,19,4,0
TXN003832,2025-10-10 19:31:37.717188,68.47,MERCH_TRAVEL_6800,travel,"Houston, TX",1595,1,0,19,4,0
TXN004382,2025-10-10 19:42:00.717188,42.55,MERCH_GROCERY_8124,grocery,"Dallas, TX",1215,2,0,19,4,0
TXN009974,2025-10-10 23:39:24.878087,3038.35,MERCH_ELECTRONICS_2732,electronics,"Phoenix, AZ",21,7,1,23,4,0
TXN009947,2025-10-11 02:49:27.878087,1552.26,MERCH_JEWELRY_8335,jewelry,"Jacksonville, FL",820,11,1,2,5,1
TXN003881,2025-10-11 07:14:40.717188,135.75,MERCH_ONLINE_RETAIL_4614,online_retail,"Philadelphia, PA",902,1,0,7,5,1
TXN008070,2025-10-11 07:16:09.717188,70.22,MERCH_ELECTRONICS_5929,electronics,"Dallas, TX",867,1,0,7,5,1
TXN007159,2025-10-11 07:17:24.717188,2.94,MERCH_ELECTRONICS_2794,electronics,"Houston, TX",1357,1,0,7,5,1
TXN008177,2025-10-11 07:18:33.717188,15.0,MERCH_ENTERTAINMENT_4275,entertainment,"Los Angeles, CA",243,5,0,7,5,1
TXN004938,2025-10-11 07:18:34.717188,262.51,MERCH_TRAVEL_9118,travel,"Los Angeles, CA",382,3,0,7,5,1
TXN001469,2025-10-11 07:18:40.717188,46.19,MERCH_HOME_IMPROVEMENT_8454,home_improvement,"Philadelphia, PA",789,3,0,7,5,1
TXN000358,2025-10-11 07:31:38.717188,79.9,MERCH_UTILITIES_3616,utilities,"Houston, TX",1036,0,0,7,5,1
TXN008148,2025-10-11 07:39:22.717188,41.33,MERCH_RESTAURANT_5736,restaurant,"Dallas, TX",303,5,0,7,5,1
TXN003489,2025-10-11 07:41:51.717188,71.69,MERCH_TRAVEL_3036,travel,"San Diego, CA",1545,1,0,7,5,1
TXN007632,2025-10-11 07:53:38.717188,34.11,MERCH_GAS_STATION_6245,gas_station,"Dallas, TX",1670,4,0,7,5,1
TXN007844,2025-10-11 08:00:57.717188,43.85,MERCH_SUBSCRIPTION_2756,subscription,"New York, NY",374,1,0,8,5,1
TXN007736,2025-10-11 08:02:07.717188,74.24,MERCH_ELECTRONICS_9119,electronics,"Dallas, TX",1554,4,0,8,5,1
TXN006923,2025-10-11 08:04:04.717188,43.43,MERCH_ONLINE_RETAIL_2261,online_retail,"Dallas, TX",1348,2,0,8,5,1
TXN006188,2025-10-11 08:04:31.717188,26.55,MERCH_PHARMACY_3964,pharmacy,"San Jose, CA",475,4,0,8,5,1
TXN000861,2025-10-11 08:10:50.717188,59.59,MERCH_GAS_STATION_5231,gas_station,"Chicago, IL",294,3,0,8,5,1
TXN001879,2025-10-11 08:13:17.717188,17.01,MERCH_CLOTHING_4473,clothing,"Philadelphia, PA",1705,4,0,8,5,1
TXN004972,2025-10-11 08:13:31.717188,25.62,MERCH_RESTAURANT_5390,restaurant,"Dallas, TX",259,1,0,8,5,1
TXN000065,2025-10-11 08:13:35.717188,48.06,MERCH_GAS_STATION_3647,gas_station,"Phoenix, AZ",1484,6,0,8,5,1
TXN008605,2025-10-11 08:14:40.717188,160.46,MERCH_ELECTRONICS_8510,electronics,"Chicago, IL",540,0,0,8,5,1
TXN003487,2025-10-11 08:16:31.717188,16.0,MERCH_ENTERTAINMENT_2641,entertainment,"San Antonio, TX",1029,7,0,8,5,1
TXN006619,2025-10-11 08:19:18.717188,31.82,MERCH_RESTAURANT_2741,restaurant,"San Jose, CA",638,1,0,8,5,1
TXN003682,2025-10-11 08:22:36.717188,29.67,MERCH_SUBSCRIPTION_7607,subscription,"San Jose, CA",1539,3,0,8,5,1
TXN006292,2025-10-11 08:33:13.717188,44.33,MERCH_HOME_IMPROVEMENT_8934,home_improvement,"Los Angeles, CA",1604,4,0,8,5,1
TXN004640,2025-10-11 08:33:32.717188,43.2,MERCH_HOME_IMPROVEMENT_5612,home_improvement,"San Jose, CA",1320,3,0,8,5,1
TXN001015,2025-10-11 08:33:48.717188,16.63,MERCH_UTILITIES_9231,utilities,"Philadelphia, PA",486,2,0,8,5,1
TXN006808,2025-10-11 08:40:18.717188,70.32,MERCH_GROCERY_3292,grocery,"Chicago, IL",1399,2,0,8,5,1
TXN001886,2025-10-11 08:51:12.717188,101.84,MERCH_CLOTHING_8303,clothing,"Houston, TX",570,2,0,8,5,1
TXN005658,2025-10-11 08:59:50.717188,106.96,MERCH_GROCERY_8135,grocery,"San Diego, CA",1043,3,0,8,5,1
TXN008602,2025-10-11 09:00:42.717188,44.52,MERCH_GROCERY_7619,grocery,"Dallas, TX",1464,3,0,9,5,1
TXN008615,2025-10-11 09:05:09.717188,16.71,MERCH_RESTAURANT_4784,restaurant,"Phoenix, AZ",997,2,0,9,5,1
TXN007266,2025-10-11 09:07:13.717188,83.99,MERCH_HOME_IMPROVEMENT_2455,home_improvement,"Philadelphia, PA",981,2,0,9,5,1
TXN006600,2025-10-11 09:09:31.717188,10.75,MERCH_SUBSCRIPTION_2548,subscription,"Houston, TX",901,3,0,9,5,1
TXN001242,2025-10-11 09:09:41.717188,21.31,MERCH_GAS_STATION_8454,gas_station,"San Jose, CA",622,4,0,9,5,1
TXN009329,2025-10-11 09:10:34.717188,4.9,MERCH_HOME_IMPROVEMENT_1744,home_improvement,"Houston, TX",917,2,0,9,5,1
TXN009053,2025-10-11 09:10:48.717188,34.24,MERCH_CLOTHING_3893,clothing,"Los Angeles, CA",244,2,0,9,5,1
TXN006800,2025-10-11 09:12:01.717188,39.78,MERCH_SUBSCRIPTION_9045,subscription,"Los Angeles, CA",1440,2,0,9,5,1
TXN008056,2025-10-11 09:12:39.717188,541.19,MERCH_TRAVEL_6732,travel,"Philadelphia, PA",1164,0,0,9,5,1
TXN007267,2025-10-11 09:13:59.717188,10.08,MERCH_ELECTRONICS_7453,electronics,"Houston, TX",694,1,0,9,5,1
TXN006051,2025-10-11 09:14:12.717188,64.86,MERCH_SUBSCRIPTION_8512,subscription,"Phoenix, AZ",580,2,0,9,5,1
TXN002838,2025-10-11 09:15:28.717188,12.2,MERCH_ONLINE_RETAIL_9201,online_retail,"Chicago, IL",492,2,0,9,5,1
TXN000141,2025-10-11 09:16:49.717188,20.68,MERCH_ELECTRONICS_9042,electronics,"Chicago, IL",1608,1,0,9,5,1
